Customer_ID,Name,Age,Occupation,Monthly_Income,Gold_Weight_g,Gold_Purity,Market_Value_INR,LTV_Ratio,Loan_Amount_INR,Tenure_Months,Past_Defaults,Default_Status
CUST-8584,Ryan Parmar,64,Small Business,19720,175.58,20,1243194.19,87.70109083,1090294.87,9,2,1
CUST-8585,Jacob Panchal,39,Professional,87487,197.2,18,1257150,89.81542813,1129114.65,3,3,1
CUST-8586,Abeer Hans,44,Small Business,93698,98.33,24,835805,87.17180341,728586.29,12,2,1
CUST-8587,Devika Salvi,65,Salaried,68358,173.39,24,1473815,64.22119385,946501.59,3,2,1
CUST-8588,Parth Madan,60,Farmer,92223,102.14,24,868190,87.42301959,758997.91,9,1,0
CUST-8589,Aadi Padmanabhan,62,Farmer,109415,176.46,22,1373917.56,72.82172066,1000510.41,3,0,0
CUST-8590,Aachal Bahl,25,Farmer,86948,161.79,18,1031411.25,73.85844669,761784.33,12,3,1
CUST-8591,Yashasvi Loyal,64,Daily Wage,82287,137.55,24,1169175,66.13476993,773231.2,9,0,0
CUST-8592,Veda Sangha,67,Daily Wage,142480,119.46,18,761557.5,78.52722757,598029.99,9,2,1
CUST-8593,Chameli Pall,58,Daily Wage,54775,186.11,18,1186451.25,63.534869,753810.25,12,0,0
CUST-8594,Ranbir Talwar,24,Daily Wage,17811,61.66,18,393082.5,74.65140794,293441.62,24,0,0
CUST-8595,Nicholas Bobal,52,Professional,105768,17.46,22,135943.56,64.46469734,87635.6,3,3,1
CUST-8596,Vrishti Goyal,60,Farmer,28233,123.52,20,874583.36,64.25341071,561949.64,12,2,1
CUST-8597,Ronith More,26,Salaried,110887,151.39,24,1286815,80.35712711,1034047.57,24,3,1
CUST-8598,Darpan Kadakia,59,Daily Wage,22225,140.24,24,1192040,80.76166836,962711.39,6,2,1
CUST-8599,Krishna Ben,43,Farmer,65514,5.63,18,35891.25,77.87288394,27949.55,24,1,0
CUST-8600,Zayyan Andra,38,Professional,116215,51.85,18,330543.75,65.97947672,218091.04,6,3,1
CUST-8601,Michael Kannan,25,Salaried,35589,11.68,20,82700.24,75.37842955,62338.14,24,0,0
CUST-8602,Eiravati Vaidya,41,Salaried,64201,81.17,22,631989.62,64.01982617,404598.66,9,2,1
CUST-8603,Yadavi Golla,39,Daily Wage,60954,133.56,24,1135260,61.04205359,692986.02,9,1,0
CUST-8604,Avni Dara,55,Salaried,62134,164.36,20,1163750.98,89.67872202,1043637.01,6,2,1
CUST-8605,Amara Wali,69,Farmer,53936,150.56,22,1172260.16,67.47683182,791004.02,9,3,1
CUST-8606,Jonathan Mahal,31,Small Business,46720,165.91,22,1291775.26,85.6893499,1106913.82,24,3,1
CUST-8607,Urmi Yohannan,55,Salaried,25769,164.81,22,1283210.66,64.45637398,827111.06,9,2,1
CUST-8608,Qabil Johal,67,Daily Wage,124066,46.79,20,331296.59,87.22026648,288957.77,12,2,1
CUST-8609,Banjeet Vyas,46,Professional,22237,121.31,20,858935.45,67.56025005,580298.94,3,2,0
CUST-8610,Vincent Amble,37,Farmer,94849,189.55,22,1475836.3,76.12708072,1123511.09,9,1,0
CUST-8611,Shaurya Bajwa,28,Salaried,80963,73.4,18,467925,73.35167337,343230.82,24,1,0
CUST-8612,Ranveer Borah,32,Daily Wage,127817,122.32,24,1039720,80.86192485,840737.61,24,0,0
CUST-8613,Vamakshi Chandra,58,Salaried,55705,121.35,24,1031475,83.2983463,859201.62,12,0,0
CUST-8614,Anika Kanda,48,Professional,61844,121.87,20,862900.53,70.33451482,606916.9,9,1,0
CUST-8615,Raagini Chada,57,Salaried,132214,103,20,729291.5,88.00595091,641819.92,3,0,0
CUST-8616,Yatin Chaudhary,46,Small Business,113471,175.44,24,1491240,62.03850704,925143.03,12,2,0
CUST-8617,Saumya Tank,33,Salaried,113722,82.81,18,527913.75,60.95996913,321816.06,12,1,0
CUST-8618,Krishna Thakur,68,Salaried,20440,7.14,24,60690,81.56808143,49503.67,3,3,1
CUST-8619,Ishaan Shankar,69,Farmer,52850,35.87,20,253977.53,76.03944319,193123.1,9,2,1
CUST-8620,Nirja Sarin,25,Professional,59304,73.71,22,573906.06,69.52241643,398993.36,9,2,1
CUST-8621,Ekani Goswami,43,Salaried,83875,126.8,18,808350,72.36866699,584992.12,24,2,1
CUST-8622,Sneha Sengupta,29,Farmer,92836,42.95,22,334408.7,76.19305193,254796.19,3,0,0
CUST-8623,Vaishnavi Lanka,25,Salaried,129168,65.36,24,555560,86.82336369,482355.88,6,1,0
CUST-8624,Onveer Bassi,24,Daily Wage,105927,34.09,18,217323.75,75.31102708,163668.75,6,0,0
CUST-8625,Oni Kurian,51,Small Business,56015,176.62,22,1375163.32,68.54106044,942551.52,12,0,0
CUST-8626,Nandini Karan,64,Farmer,107650,67.75,18,431906.25,79.35082497,342721.17,3,0,0
CUST-8627,Amaira Khosla,28,Professional,149202,67.54,24,574090,81.9821043,470651.06,24,2,1
CUST-8628,Yashawini Amble,40,Professional,36421,76.4,24,649400,85.06374287,552403.95,6,2,1
CUST-8629,Nikita Dubey,59,Professional,103085,53.73,18,342528.75,61.57671359,210917.95,3,3,1
CUST-8630,Saksham Divan,35,Daily Wage,23822,86.88,24,738480,66.53924441,491379.01,24,2,1
CUST-8631,Osha Lalla,62,Daily Wage,29437,122.19,24,1038615,83.49246196,867165.23,6,3,1
CUST-8632,Ati Mukhopadhyay,32,Daily Wage,93494,132.01,20,934696.8,76.94110813,719166.08,24,1,0
CUST-8633,Jagdish Narayanan,51,Professional,45500,15.6,22,121461.6,67.52287209,82014.36,12,0,0
CUST-8634,Brijesh Bhatti,55,Small Business,117610,86.02,18,548377.5,75.3708679,413316.88,6,1,0
CUST-8635,Azaan Upadhyay,47,Farmer,30033,77.95,24,662575,65.68323399,435200.69,12,2,1
CUST-8636,Anika Choudhry,34,Farmer,115982,155.09,18,988698.75,65.75197499,650088.95,9,2,0
CUST-8637,Ubika Yohannan,54,Small Business,129632,74.54,20,527780.47,71.24183347,376000.48,3,2,0
CUST-8638,Bhanumati Walia,27,Professional,63839,79.14,18,504517.5,75.2613967,379706.92,12,3,1
CUST-8639,Chanchal Sanghvi,56,Daily Wage,16245,134.02,22,1043479.72,69.1763798,721841.49,12,3,1
CUST-8640,Bhanumati Din,41,Daily Wage,142163,107.99,24,917915,85.79728809,787546.18,6,1,0
CUST-8641,Ekansh Aurora,37,Daily Wage,135071,198.29,22,1543885.94,77.39689699,1194919.81,3,1,0
CUST-8642,Rishi Khare,70,Small Business,89001,9.17,22,71397.62,71.66857633,51169.66,3,2,1
CUST-8643,Hredhaan Bal,28,Salaried,133345,116.54,20,825161.47,68.01775622,561256.32,9,3,1
CUST-8644,Falan Narayanan,48,Farmer,36174,130.73,18,833403.75,67.56979445,563129.2,9,0,0
CUST-8645,Garima Ravi,38,Salaried,148146,163.23,22,1270908.78,68.92960206,876032.36,24,3,1
CUST-8646,Radha Nagarajan,28,Farmer,116129,99.19,24,843115,88.0277502,742175.17,24,0,0
CUST-8647,Wyatt Rajagopal,28,Farmer,54772,40.82,24,346970,62.7429204,217699.11,12,0,0
CUST-8648,Yuvraj Balay,36,Small Business,28901,115.3,22,897725.8,72.64879911,652187.01,9,3,1
CUST-8649,Bhavani Sinha,60,Farmer,15063,191.61,18,1221513.75,75.64605135,924026.92,6,3,1
CUST-8650,Aarini Sankaran,35,Professional,148816,50.88,24,432480,68.00253272,294097.35,6,0,0
CUST-8651,Ridhi Sura,65,Small Business,15203,179.31,20,1269604.45,82.84699314,1051829.11,6,2,1
CUST-8652,Girish Jayaraman,54,Farmer,109366,71.85,18,458043.75,84.53007312,387184.72,3,1,0
CUST-8653,Hamsini Oak,68,Professional,72982,131.1,24,1114350,85.88933033,957107.75,12,1,1
CUST-8654,Jagvi Bath,40,Professional,145042,198.68,20,1406753.74,84.38915269,1187147.56,9,0,0
CUST-8655,Tripti Bhalla,25,Professional,26479,193.62,24,1645770,63.87234317,1051191.86,6,0,0
CUST-8656,Qushi Kumer,45,Small Business,93951,58.92,18,375615,74.86376814,281199.54,3,0,0
CUST-8657,Rachana Gulati,47,Small Business,96182,158.1,22,1230966.6,81.99753022,1009362.21,3,2,0
CUST-8658,Simon Kamdar,32,Professional,82256,180.29,20,1276543.34,78.31297168,999699.02,24,2,1
CUST-8659,Pallavi Chada,39,Professional,90726,50.35,20,356503.17,86.99572301,310142.51,9,1,0
CUST-8660,Radha Shere,58,Professional,87503,131.04,24,1113840,78.17850246,870783.43,12,3,1
CUST-8661,Onveer Mukherjee,29,Small Business,61711,132.29,22,1030009.94,67.19135023,692077.59,3,2,1
CUST-8662,Luke Sehgal,29,Daily Wage,44361,131.01,18,835188.75,65.75437889,549173.18,3,2,1
CUST-8663,Krishna Lad,62,Salaried,104010,130.58,24,1109930,77.4407436,859538.05,9,2,0
CUST-8664,Ijaya Deshpande,27,Salaried,21085,26.45,18,168618.75,72.55034631,122333.49,24,2,0
CUST-8665,Jasmit Mann,60,Professional,65854,171.9,24,1461150,77.01418139,1125292.71,24,2,1
CUST-8666,Panini Mannan,22,Small Business,92234,73.18,22,569779.48,77.45778672,441338.57,12,3,1
CUST-8667,Tanvi Sankar,34,Salaried,69651,32.08,20,227142.44,84.98591728,193039.09,12,2,1
CUST-8668,Charvi Dhingra,66,Salaried,109785,5.62,22,43757.32,89.50618518,39165.51,12,0,0
CUST-8669,Azad Bedi,57,Professional,146466,190.64,24,1620440,71.24869832,1154542.41,24,2,0
CUST-8670,Samesh Borra,56,Professional,29412,157.2,22,1223959.2,71.85744046,879505.75,3,1,0
CUST-8671,Darpan Kamdar,41,Daily Wage,34748,75.82,22,590334.52,71.23398794,420518.82,24,2,1
CUST-8672,Chaman Handa,30,Daily Wage,89828,9.07,24,77095,69.51198341,53590.26,3,1,0
CUST-8673,Idika Sant,69,Farmer,76133,111.74,20,791175.07,84.70774286,670186.54,12,1,1
CUST-8674,Megha Mallick,60,Small Business,25632,102.28,18,652035,67.44740609,439780.69,24,0,0
CUST-8675,Tamanna Jayaraman,28,Professional,80036,196.54,18,1252942.5,72.86550412,912962.87,3,1,0
CUST-8676,Girish Gour,27,Professional,72537,128.69,22,1001980.34,72.72894215,728729.7,24,0,0
CUST-8677,Pranav Vohra,69,Farmer,67252,99.77,18,636033.75,79.98446026,508728.16,6,1,1
CUST-8678,Nilima Banik,31,Professional,121414,6.11,18,38951.25,86.78063743,33802.14,3,3,1
CUST-8679,Chanchal Brahmbhatt,29,Daily Wage,65487,95.58,22,744185.88,61.17548776,455259.34,12,3,1
CUST-8680,Gaurangi Bobal,59,Professional,85475,70.49,20,499104.44,63.33882743,316126.9,12,3,1
CUST-8681,Tanmayi Panchal,59,Small Business,94471,25.86,20,183101.73,73.12475257,133892.69,12,3,1
CUST-8682,Advik Dugal,24,Professional,26710,148.37,22,1155208.82,85.08345329,982891.56,12,1,0
CUST-8683,Fariq Om,54,Salaried,22716,175.21,18,1116963.75,74.77525057,835212.44,3,1,0
CUST-8684,Imaran Guha,43,Salaried,57170,72.98,22,568222.28,60.58159004,344238.09,9,0,0
CUST-8685,Oviya Pai,50,Daily Wage,126319,198.6,24,1688100,70.26004357,1186059.8,24,3,1
CUST-8686,Samesh Mittal,25,Daily Wage,109407,117.68,24,1000280,80.90010293,809227.55,12,1,0
CUST-8687,Farhan Mallick,31,Professional,64986,108.37,18,690858.75,89.49547715,618287.33,3,3,1
CUST-8688,Benjamin Shan,60,Salaried,61373,31.83,22,247828.38,70.45353627,174603.86,3,0,0
CUST-8689,Ryan Shere,44,Professional,77310,35.57,18,226758.75,61.72561828,139968.24,3,1,0
CUST-8690,Sneha Choudhry,26,Daily Wage,16254,165.4,22,1287804.4,77.1642119,993724.12,9,1,1
CUST-8691,Triveni Krish,48,Professional,94686,43.38,24,368730,68.78250412,253621.73,6,1,0
CUST-8692,Faraj Narayan,65,Salaried,65840,119.65,20,847181.82,89.3417667,756887.21,12,2,1
CUST-8693,Tamanna Krishna,59,Farmer,118611,46.52,24,395420,62.62561232,247634.2,6,3,1
CUST-8694,Pahal Borde,47,Farmer,66126,189.95,22,1478950.7,66.08539925,977370.47,24,1,0
CUST-8695,Kevin Tailor,62,Salaried,60183,85.2,22,663367.2,65.73017244,436032.4,6,1,0
CUST-8696,Varenya Krishna,29,Farmer,140502,33.55,20,237550.77,79.1899134,188116.25,24,3,1
CUST-8697,Ijaya Sengupta,68,Professional,19869,198.78,24,1689630,67.50203622,1140534.65,6,1,0
CUST-8698,Quincy Ratta,35,Farmer,96241,36.61,22,285045.46,77.5752541,221124.74,12,0,0
CUST-8699,Amara Subramanian,56,Daily Wage,45400,101.45,20,718316.72,66.6453883,478724.97,6,2,0
CUST-8700,Rajata Basu,21,Daily Wage,65402,174.01,24,1479085,62.75382422,928182.4,12,1,0
CUST-8701,Adweta Chakraborty,66,Farmer,129438,70.16,22,546265.76,87.38247877,477340.56,3,1,0
CUST-8702,Vasudha Bhakta,31,Professional,120002,72.5,20,513336.25,69.07628448,354593.61,6,2,0
CUST-8703,Suhani Gill,26,Small Business,104226,106.94,24,908990,80.6135851,732769.43,6,3,1
CUST-8704,Lajita Sandal,70,Small Business,26900,61.68,22,480240.48,70.92989691,340634.08,24,2,1
CUST-8705,Amruta Gour,26,Salaried,51135,98.12,20,694738.66,83.51050613,580179.77,9,0,0
CUST-8706,Yatin Sama,36,Salaried,77105,163.09,18,1039698.75,63.81925935,663528.04,24,0,0
CUST-8707,Hemang Savant,29,Farmer,98556,69.12,24,587520,74.13651098,435566.83,9,2,0
CUST-8708,Ekanta Hayer,57,Farmer,86290,112.97,20,799884.08,62.49591154,499894.85,12,3,1
CUST-8709,Dayamai Kapoor,57,Farmer,72712,150.74,18,960967.5,79.50890905,764054.78,12,1,0
CUST-8710,Panini De,24,Farmer,118336,198.97,22,1549180.42,85.75126363,1328441.79,12,2,1
CUST-8711,William Guha,44,Professional,54392,109.48,24,930580,70.75620728,658443.11,3,3,1
CUST-8712,Sathvik Kara,27,Daily Wage,64010,176.83,18,1127291.25,87.92263123,991144.13,9,1,1
CUST-8713,Samuel Dhawan,37,Salaried,95658,180.7,20,1279446.35,88.21113091,1128614.09,12,0,0
CUST-8714,Ayush Sama,40,Small Business,73083,186.99,20,1323982.69,60.86021948,805778.77,12,2,1
CUST-8715,Peter Trivedi,53,Salaried,77170,171.52,24,1457920,73.67803564,1074166.82,12,0,0
CUST-8716,Victor Samra,62,Daily Wage,111257,27.18,22,211623.48,61.56525785,130286.54,24,1,0
CUST-8717,Nidra Panchal,22,Small Business,77234,156.31,22,1217029.66,82.49328276,1003967.72,3,3,1
CUST-8718,Omisha Ray,38,Small Business,131570,100.78,20,713572.79,77.91645304,555990.61,24,3,1
CUST-8719,Dalaja Ben,32,Farmer,37715,122.09,18,778323.75,63.0976442,491103.95,24,1,0
CUST-8720,Gaurangi Krishna,27,Salaried,108413,73.31,18,467351.25,60.80640368,284179.49,12,2,0
CUST-8721,Upasna Padmanabhan,38,Daily Wage,29167,76.37,22,594616.82,81.55642134,484948.2,3,0,0
CUST-8722,Unni Dora,63,Professional,100046,8.29,20,58697.34,74.81062176,43911.85,3,2,0
CUST-8723,Lipika Char,47,Professional,136147,86.83,24,738055,82.29635588,607392.37,3,1,0
CUST-8724,Waida Raghavan,36,Farmer,138737,53.94,22,419976.84,77.78743741,326689.22,9,1,0
CUST-8725,Banjeet Parmer,68,Daily Wage,74841,44.51,20,315153.05,84.67110287,266843.56,9,1,0
CUST-8726,Michael Sawhney,39,Salaried,37960,136.21,24,1157785,84.00404373,972586.22,9,1,0
CUST-8727,Fiyaz De,21,Salaried,76897,104.85,24,891225,65.00182046,579312.47,6,1,0
CUST-8728,Upadhriti Ratti,26,Professional,126174,58.21,18,371088.75,66.6944115,247495.46,24,2,1
CUST-8729,Alka Pandey,66,Small Business,43161,87.7,24,745450,78.09970111,582194.22,6,2,1
CUST-8730,Reyansh Agate,56,Salaried,95095,32.22,20,228133.71,71.30879772,162679.41,6,0,0
CUST-8731,Ekani Joshi,56,Daily Wage,107005,31.92,22,248529.12,86.93908474,216068.94,9,3,1
CUST-8732,Neha Sanghvi,27,Salaried,145704,18.8,24,159800,86.94117553,138932,24,2,0
CUST-8733,Raghav Batta,31,Farmer,75439,22.01,20,155841.8,68.01885565,106001.81,24,2,0
CUST-8734,Jairaj Majumdar,58,Salaried,36002,78.37,24,666145,82.49320906,549524.39,3,2,1
CUST-8735,Ira Mandal,39,Small Business,24412,70.69,22,550392.34,68.32495191,376055.3,3,1,0
CUST-8736,Warinder Vaidya,46,Small Business,120610,155.95,24,1325575,67.56329173,895602.1,9,1,0
CUST-8737,Nathaniel Malhotra,37,Salaried,49548,9.11,22,70930.46,85.87959782,60914.79,6,0,0
CUST-8738,Ranbir Chowdhury,51,Salaried,60170,111.74,24,949790,84.23433409,800049.28,3,3,1
CUST-8739,Pranit Parikh,24,Professional,148430,93.83,20,664363.31,74.77135055,496753.42,3,1,0
CUST-8740,Falguni Dixit,36,Professional,124147,152.02,20,1076377.61,87.32818451,939981.03,3,1,0
CUST-8741,Logan Bera,57,Professional,64524,84.46,24,717910,79.19653555,568559.85,9,1,0
CUST-8742,Abhiram Gaba,68,Salaried,95496,100.23,22,780390.78,87.56426591,683343.46,12,1,0
CUST-8743,Janya Saini,68,Small Business,85478,27.58,18,175822.5,86.73274932,152495.69,12,2,1
CUST-8744,Atharv Baria,39,Daily Wage,60604,76.91,22,598821.26,81.67187989,489068.58,3,1,0
CUST-8745,Darika Koshy,59,Small Business,133146,123.84,22,964218.24,68.31985452,658752.5,3,3,1
CUST-8746,Warinder Vasa,37,Farmer,133039,74.32,18,473790,77.02193512,364922.23,3,3,1
CUST-8747,Aayush Zachariah,54,Professional,21114,125.08,24,1063180,76.63024534,814717.44,12,2,1
CUST-8748,Indali Borde,37,Small Business,56613,197.78,24,1681130,71.41910397,1200647.98,6,2,1
CUST-8749,Dominic Ben,62,Farmer,93500,19.33,22,150503.38,71.44306192,107524.22,12,2,0
CUST-8750,Michael Buch,64,Professional,38727,68.83,22,535910.38,60.36081092,323479.85,24,1,0
CUST-8751,Ansh Gola,62,Small Business,148153,126.49,24,1075165,72.50508215,779549.27,9,1,0
CUST-8752,Adweta Jain,35,Daily Wage,100226,184.23,22,1434414.78,79.10731642,1134727.04,6,2,1
CUST-8753,Daksha Shere,30,Daily Wage,15411,52.91,22,411957.26,87.74752226,361482.29,12,3,1
CUST-8754,Lopa Kadakia,37,Salaried,64489,159.86,22,1244669.96,87.74407435,1092124.14,3,0,0
CUST-8755,Tanish Saran,61,Small Business,50877,153.77,20,1088768.48,61.20691733,666401.62,9,3,1
CUST-8756,Jeevika Shere,62,Daily Wage,27036,8.22,24,69870,83.49737874,58339.62,24,3,1
CUST-8757,Rayaan Konda,58,Professional,120373,88.06,20,623508.83,79.76218123,497324.24,3,2,1
CUST-8758,Naveen Varty,28,Farmer,131908,42.89,24,364565,75.77483921,276248.54,9,1,0
CUST-8759,Fiyaz Dugal,32,Small Business,148737,37.27,22,290184.22,76.09146286,220805.42,12,0,0
CUST-8760,Gaurangi Edwin,55,Farmer,139458,140.45,20,994456.22,86.36089003,858821.24,6,2,1
CUST-8761,Vanya Sabharwal,36,Daily Wage,111252,123.76,20,876282.68,62.96022803,551709.57,9,1,0
CUST-8762,Bhavani Venkatesh,24,Small Business,103910,94.58,18,602947.5,61.5482645,371103.72,9,0,0
CUST-8763,Dalbir Mall,64,Salaried,74831,153.66,20,1087989.63,61.89152818,673373.41,3,1,0
CUST-8764,Naveen Kapadia,34,Farmer,67659,135.9,20,962239.95,73.15783653,703953.93,9,0,0
CUST-8765,Shivani Majumdar,50,Small Business,116829,94.3,18,601162.5,68.77014128,413420.3,9,3,1
CUST-8766,Jagvi Kara,32,Farmer,146876,126.45,18,806118.75,84.35380737,679991.86,9,0,0
CUST-8767,Ekavir Chana,69,Small Business,85975,8.14,20,57635.27,77.73328215,44801.79,6,0,0
CUST-8768,Vedhika Andra,21,Professional,49655,6.67,20,47226.93,85.04014438,40161.85,6,0,0
CUST-8769,Pahal Datta,32,Farmer,111250,59.11,20,418528.35,86.37110884,361487.58,12,0,0
CUST-8770,Hamsini Kaul,51,Professional,34083,177.81,22,1384428.66,88.03295476,1218753.46,12,2,1
CUST-8771,Anvi Doshi,39,Salaried,51946,191.33,20,1354712.06,60.10734804,814281.49,12,1,0
CUST-8772,Qushi Deol,37,Daily Wage,39729,159.44,24,1355240,71.63471822,970822.36,6,3,1
CUST-8773,Baljiwan Patil,40,Professional,20932,195.85,24,1664725,83.11680111,1383666.17,24,3,1
CUST-8774,Bhavika Sengupta,64,Small Business,120602,191.2,18,1218900,65.78187992,801815.33,3,2,1
CUST-8775,Anvi Saran,54,Small Business,106294,71.92,22,559969.12,72.78068169,407549.34,24,0,0
CUST-8776,Maanas Sandal,40,Professional,88945,192.02,18,1224127.5,80.88458175,990130.41,3,2,1
CUST-8777,Kai Oak,25,Small Business,99916,107.99,24,917915,70.82085615,650075.26,6,0,0
CUST-8778,Anjali Bansal,25,Daily Wage,90568,11.08,24,94180,76.2043234,71769.23,12,3,1
CUST-8779,Onkar Swaminathan,62,Daily Wage,147991,185.54,20,1313715.97,85.88577889,1128295.19,6,0,0
CUST-8780,Janani Krish,24,Small Business,51917,138.47,22,1078127.42,84.04216918,906081.67,12,3,1
CUST-8781,Avi Pradhan,64,Salaried,68680,124.38,24,1057230,67.30904371,711611.4,3,3,1
CUST-8782,Ekantika Anand,63,Small Business,28443,193.37,18,1232733.75,72.51963851,893974.06,9,1,0
CUST-8783,Saksham Nair,60,Farmer,38237,24.78,18,157972.5,62.8531697,99290.72,6,2,1
CUST-8784,Charan Bandi,63,Small Business,68397,152.37,18,971358.75,80.49903586,781934.43,24,2,0
CUST-8785,Daksh Ramachandran,48,Professional,84623,135.85,20,961885.92,73.38999374,705928.02,6,3,1
CUST-8786,Vyanjana Bal,40,Professional,112477,87.71,24,745535,63.44709562,473020.3,6,1,0
CUST-8787,Bishakha Salvi,25,Salaried,94853,75.56,20,535002.58,85.34319446,456588.29,12,3,1
CUST-8788,Jack Char,33,Farmer,135180,163.41,22,1272310.26,73.20114016,931345.62,3,1,0
CUST-8789,Krish Guha,32,Small Business,94860,19.21,24,163285,87.19880043,142382.56,24,1,1
CUST-8790,Meghana Wali,39,Small Business,121851,187.73,24,1595705,76.49472499,1220630.15,9,3,1
CUST-8791,Agastya Madan,50,Salaried,140246,127.21,22,990457.06,89.90686722,890488.91,9,2,0
CUST-8792,Rishi Sarna,34,Salaried,135230,41.53,22,323352.58,85.75625898,277295.08,3,3,1
CUST-8793,Shivansh Ravel,58,Farmer,105802,106.2,24,902700,74.55873316,673041.68,12,0,0
CUST-8794,Ayush Apte,48,Salaried,120113,68.5,22,533341,88.42948977,471630.73,6,3,1
CUST-8795,Tristan Dyal,22,Small Business,124820,133.03,18,848066.25,65.22847443,553180.68,3,2,0
CUST-8796,Anika Subramaniam,25,Farmer,44540,94.24,24,801040,63.5348749,508939.76,12,1,0
CUST-8797,Pranit Swamy,33,Daily Wage,65377,19.79,18,126161.25,74.42880672,93900.31,12,2,1
CUST-8798,Triya Narayan,38,Salaried,99707,105.88,20,749683.34,66.36174378,497502.94,12,3,1
CUST-8799,Sneha Modi,29,Daily Wage,20828,135.7,18,865087.5,60.81029849,526062.29,3,1,0
CUST-8800,Meera Radhakrishnan,30,Daily Wage,77767,6.84,24,58140,78.69674896,45754.29,9,1,0
CUST-8801,Kamala Warrior,59,Salaried,85256,186.65,24,1586525,81.12533692,1287073.75,12,3,1
CUST-8802,Yug Sethi,41,Professional,57902,189.74,24,1612790,63.37705643,1022138.83,9,0,0
CUST-8803,Harish Subramanian,63,Professional,94033,88.2,24,749700,84.03040731,629975.96,12,0,0
CUST-8804,Lavanya Sridhar,51,Small Business,44589,97.35,18,620606.25,61.39734708,381035.77,6,0,0
CUST-8805,Rushil Nagy,31,Small Business,143320,62.99,20,446000.7,68.325648,304732.87,6,1,0
CUST-8806,Girish Mukherjee,46,Salaried,102923,142.97,20,1012299.08,85.22097981,862691.19,3,2,1
CUST-8807,Netra Bansal,33,Professional,100566,45.56,22,354730.16,65.54834597,232519.75,9,2,0
CUST-8808,Nandini Banik,61,Daily Wage,15188,37.6,22,292753.6,77.93268901,228150.75,12,3,1
CUST-8809,Maanav Doshi,36,Daily Wage,97813,188.04,20,1331417.22,87.1793155,1160720.42,9,2,1
CUST-8810,Harsh Ramesh,21,Salaried,57941,98.68,18,629085,75.60591323,475625.46,24,1,0
CUST-8811,Mohammed Nori,41,Daily Wage,40352,173.42,18,1105552.5,78.68099159,869859.67,3,0,0
CUST-8812,Eesha Shanker,61,Salaried,47657,81.77,20,578972.48,65.15958628,377256.07,24,2,1
CUST-8813,Maanas Majumdar,25,Small Business,73733,195.14,22,1519360.04,85.01893377,1291743.71,6,3,1
CUST-8814,Kiaan Anand,54,Salaried,137873,77.33,24,657305,79.68312653,523761.17,6,1,0
CUST-8815,Gaurangi Nadkarni,37,Small Business,133502,25,20,177012.5,87.02066846,154037.46,3,0,0
CUST-8816,Jeremiah Khosla,55,Daily Wage,117766,166.16,22,1293721.76,87.01491159,1125730.85,24,3,1
CUST-8817,Tanvi Sandhu,62,Daily Wage,72236,140.37,24,1193145,63.06399102,752444.86,6,0,0
CUST-8818,Varsha Apte,22,Daily Wage,114118,14.8,22,115232.8,85.76260709,98826.65,12,0,0
CUST-8819,Bishakha Mukherjee,33,Salaried,101066,117.73,24,1000705,84.0854688,841447.49,12,2,1
CUST-8820,Qadim Garg,36,Small Business,66691,150.08,24,1275680,84.87424021,1082723.71,9,1,0
CUST-8821,Balendra Mitra,56,Professional,30480,84.16,24,715360,64.05082825,458194,6,1,0
CUST-8822,Damini Cheema,34,Daily Wage,68044,109.34,18,697042.5,69.70471387,485871.48,9,0,0
CUST-8823,Upma Sarna,51,Professional,146913,96.47,20,683055.83,82.3804311,562704.34,3,2,1
CUST-8824,Girindra Keer,23,Professional,128642,76.54,18,487942.5,73.18549966,357103.16,6,0,0
CUST-8825,Bhavya Shroff,58,Small Business,88244,145.84,24,1239640,85.65834783,1061855.14,6,3,1
CUST-8826,Aarav Narang,40,Salaried,51198,138.69,24,1178865,85.91436754,1012814.41,3,3,1
CUST-8827,Qasim Krishnamurthy,53,Daily Wage,71415,175.54,20,1242910.97,66.99534219,832692.46,3,1,0
CUST-8828,Leela Ravi,43,Daily Wage,54160,177.67,20,1257992.44,81.56836346,1026123.85,12,1,1
CUST-8829,Oviya Vala,34,Farmer,70068,109.14,18,695767.5,82.7432599,575700.71,24,2,1
CUST-8830,Chatura Koshy,49,Daily Wage,53821,178.59,22,1390501.74,82.56901682,1148123.62,6,1,0
CUST-8831,Lekha Varghese,58,Daily Wage,85522,78.46,20,555536.03,70.13274182,389612.65,9,0,0
CUST-8832,Ekalinga Sen,34,Daily Wage,73634,102.44,18,653055,71.91337975,469633.92,6,3,1
CUST-8833,Madhav Shan,22,Small Business,121102,38.99,18,248561.25,75.18674393,186885.11,6,2,1
CUST-8834,Tejas Lanka,41,Small Business,97561,18.57,24,157845,88.80636581,140176.41,9,1,0
CUST-8835,Ekaraj Nadkarni,57,Daily Wage,58561,103.86,22,808653.96,71.43309925,577646.59,3,2,1
CUST-8836,Henry Bali,48,Daily Wage,137740,175.72,22,1368155.92,86.92091296,1189213.62,24,0,0
CUST-8837,Ojas Dhingra,58,Small Business,64289,63.16,24,536860,86.24795027,463030.75,12,0,0
CUST-8838,Chatura Ray,44,Daily Wage,113321,129.56,20,917349.58,74.03736306,679181.44,24,1,0
CUST-8839,Hemang Seth,43,Professional,118500,122.85,24,1044225,67.81724301,708164.61,6,3,1
